#start mode=1 prof=3 force=0 gear=HEAVY kp=9600.0 kd=120.0 vkp=6200.0 vki=31.0 lb=7.5 ea=21.9 rms=0.0 dead=1500 vbat=11.1
#seq,gyro,ang_c,ml,mr,el,er,inj
6059,2259,692,2600,2600,2,1,0
6060,2364,774,2600,2600,3,4,0
6061,1432,833,2600,2600,5,4,0
6062,-349,822,1939,1939,6,6,0
6064,-698,772,1638,1638,7,7,0
6065,-1147,745,-1863,-1863,7,7,0
6066,-1756,687,-2600,-2600,7,6,0
6067,-1689,630,-2561,-2561,5,6,0
6068,-1485,579,-2380,-2380,4,4,0
6069,-1236,533,-2187,-2187,2,1,0
6070,-757,493,-1721,-1721,1,0,0
6071,252,485,2391,2391,-2,0,0
6072,1370,520,2600,2600,-1,-1,0
6074,2267,641,2600,2600,3,1,0
6075,2434,714,2600,2600,2,3,0
6076,2218,796,2600,2600,4,4,0
6077,669,826,2600,2600,6,5,0
6078,-614,801,1743,1743,7,7,0
6079,-668,777,1748,1748,8,8,0
6080,-673,766,1820,1820,9,8,0
6081,-1296,732,-1897,-1897,8,8,0
6082,-1728,673,-2416,-2416,8,8,0
6084,-1378,575,-2078,-2078,6,5,0
6085,-1243,534,-1998,-1998,3,4,0
6086,-1072,489,-1902,-1902,2,2,0
6087,-451,457,1747,1747,1,2,0
6088,559,464,2600,2600,1,0,0
6089,1380,500,2600,2600,1,1,0
6090,1868,554,2600,2600,2,3,0
6091,2019,612,2600,2600,4,3,0
6092,2034,684,2600,2600,6,5,0
6094,-357,720,2130,2130,7,7,0
6095,-855,689,1597,1597,9,9,0
6096,-806,669,1708,1708,8,9,0
6097,-1141,642,-1641,-1641,10,9,0
6098,-1669,586,-2289,-2289,8,8,0
6099,-1617,532,-2246,-2246,8,8,0
6100,-1407,486,-2060,-2060,6,5,0
6101,-1238,444,-1925,-1925,5,5,0
6102,-1065,401,-1811,-1811,3,4,0
6103,-542,370,1723,1723,3,2,0
6105,922,388,2600,2600,3,3,0
6106,1509,429,2600,2600,3,4,0
6107,1835,485,2600,2600,5,4,0
6108,1760,550,2600,2600,7,6,0
6109,943,591,2600,2600,7,7,0
6110,-320,582,2235,2235,8,8,0
6111,-1062,546,-1606,-1606,9,10,0
6112,-1160,511,-1677,-1677,10,10,0
6113,-1240,483,-1762,-1762,9,8,0
6115,-1705,374,-2400,-2400,7,7,0
6116,-1585,318,-2349,-2349,5,5,0
6117,-1223,267,-2025,-2025,3,4,0
6118,-475,240,1775,1775,2,3,0
6119,372,243,2600,2600,1,1,0
6120,1252,274,2600,2600,3,2,0
6121,1997,329,2600,2600,2,4,0
6123,2305,480,2600,2600,5,6,0
6124,1255,533,2600,2600,7,7,0
6125,-517,517,1983,1983,8,8,0
6126,-1110,478,-1693,-1693,9,9,0
6127,-995,443,-1514,-1514,9,10,0
6128,-941,422,1572,1572,8,9,0
6129,-1334,380,-1913,-1913,8,8,0
6130,-1424,334,-2062,-2062,7,7,0
6131,-1311,291,-1975,-1975,7,6,0
6132,-1191,250,-1905,-1905,4,6,0
6133,-926,208,-1675,-1675,4,4,0
6135,739,208,2600,2600,2,2,0
6136,1327,245,2600,2600,4,4,0
6137,1569,288,2600,2600,5,4,0
6138,1757,339,2600,2600,6,6,0
6139,1732,406,2600,2600,7,7,0
6140,580,436,2600,2600,7,8,0
6141,-777,410,1745,1745,10,10,0
6143,-1102,343,-1558,-1558,11,11,0
6144,-1436,309,-1958,-1958,9,9,0
6145,-1928,248,-2577,-2577,9,9,0
6146,-1952,185,-2600,-2600,7,7,0
6147,-1823,120,-2600,-2600,6,5,0
6148,-1367,64,-2201,-2201,4,4,0
6149,-341,40,1903,1903,1,2,0
6150,966,63,2600,2600,1,1,0
6152,2124,171,2600,2600,2,3,0
6153,2419,240,2600,2600,4,5,0
6154,2616,323,2600,2600,5,5,0
6155,2158,405,2600,2600,7,6,0
6156,400,426,2600,2600,7,8,0
6157,-662,401,1844,1844,8,9,0
6158,-642,380,1927,1927,10,9,0
6159,-711,367,1921,1921,10,11,0
6160,-1366,330,-1847,-1847,10,9,0
6161,-1722,272,-2262,-2262,10,11,0
6163,-1512,174,-2090,-2090,8,8,0
6164,-1477,126,-2146,-2146,5,5,0
6165,-1344,73,-2091,-2091,4,5,0
6166,-669,37,1609,1609,3,3,0
6167,497,43,2600,2600,2,3,0
6168,1419,81,2600,2600,3,2,0
6169,1848,135,2600,2600,4,4,0
6171,2149,263,2600,2600,6,6,0
6172,1586,327,2600,2600,6,7,0
6173,-96,329,2552,2552,9,9,0
6174,-967,295,1559,1559,10,10,0
6175,-871,266,1709,1709,9,10,0
6176,-901,249,1729,1729,11,10,0
6177,-1564,202,-2069,-2069,9,10,0
6178,-1801,144,-2353,-2353,11,10,0
6179,-1716,89,-2295,-2295,8,9,0
6181,-1563,-16,-2291,-2291,5,6,0
6182,-1159,-67,-1943,-1943,3,3,0
6183,45,-79,2397,2397,2,2,0
6184,1335,-40,2600,2600,2,2,0
6185,1747,12,2600,2600,2,2,0
6186,1861,64,2600,2600,4,4,0
6187,2021,121,2600,2600,7,6,0
6188,2159,196,2600,2600,5,6,0
6189,1284,253,2600,2600,8,8,0
6190,-512,239,2047,2047,8,9,0
6191,-1106,200,-1610,-1610,11,10,0
6193,-1038,149,1541,1541,10,10,0
6194,-1554,99,-2094,-2094,9,9,0
6195,-1580,48,-2157,-2157,9,8,0
6196,-1496,1,-2105,-2105,7,8,0
6197,-1443,-46,-2111,-2111,7,6,0
6198,-1250,-96,-1985,-1985,4,5,0
6199,-576,-126,1736,1736,4,4,0
6200,558,-115,2600,2600,2,2,0
6201,1352,-76,2600,2600,3,3,0
6202,1575,-32,2600,2600,5,4,0
6203,1705,16,2600,2600,7,7,0
6204,1778,82,2600,2600,7,6,0
6205,844,125,2600,2600,8,8,0
6207,-1185,62,-1721,-1721,11,9,0
6208,-1124,35,-1602,-1602,10,11,0
6209,-1562,-6,-2128,-2128,10,9,0
6210,-1999,-68,-2600,-2600,8,8,0
6211,-2030,-132,-2600,-2600,7,8,0
6212,-1921,-201,-2600,-2600,6,5,0
6213,-1382,-258,-2281,-2281,3,3,0
6214,-144,-274,2097,2097,2,2,0
6215,1061,-246,2600,2600,0,0,0
6216,1653,-201,2600,2600,1,1,0
6217,2063,-146,2600,2600,2,2,0
6218,2441,-75,2600,2600,4,3,0
6219,2486,9,2600,2600,5,6,0
6221,328,106,2600,2600,7,8,0
6222,-824,78,1581,1581,9,8,0
6223,-897,47,1556,1556,10,10,0
6224,-904,30,1610,1610,10,10,0
6225,-1527,-10,-2130,-2130,9,9,0
6226,-1995,-74,-2600,-2600,10,9,0
6227,-1966,-135,-2600,-2600,8,8,0
6228,-1916,-196,-2600,-2600,6,6,0
6229,-1775,-261,-2600,-2600,4,4,0
6230,-1124,-311,-2044,-2044,3,2,0
6231,335,-310,2578,2578,0,-1,0
6232,1501,-265,2600,2600,0,0,0
6233,1886,-215,2600,2600,1,1,0
6234,2272,-149,2600,2600,4,3,0
6235,2424,-75,2600,2600,4,3,0
6237,1041,58,2600,2600,7,7,0
6238,-593,39,1802,1802,8,7,0
6239,-973,5,-1593,-1593,10,9,0
6240,-907,-18,1514,1514,8,8,0
6241,-1213,-45,-1817,-1817,9,9,0
6242,-1782,-100,-2529,-2529,8,7,0
6243,-1864,-159,-2600,-2600,7,7,0
6244,-1813,-221,-2600,-2600,5,5,0
6245,-1544,-279,-2489,-2489,4,3,0
6247,651,-305,2600,2600,0,0,0
6248,1561,-258,2600,2600,-1,-1,0
6249,1834,-209,2600,2600,2,1,0
6250,2106,-147,2600,2600,3,3,0
6251,2168,-81,2600,2600,4,4,0
6252,1997,-4,2600,2600,5,5,0
6253,601,31,2600,2600,7,7,0
6254,-953,0,-1651,-1651,8,7,0
6255,-1164,-39,-1853,-1853,9,9,0
6257,-1496,-105,-2223,-2223,7,7,0
6258,-1901,-162,-2600,-2600,6,6,0
6259,-1929,-228,-2600,-2600,5,4,0
6260,-1620,-292,-2600,-2600,2,3,0
6261,-608,-324,-1545,-1545,1,0,0
6262,756,-306,2600,2600,-1,-1,0
6263,1540,-264,2600,2600,0,-1,0
6264,1926,-210,2600,2600,1,1,0
6265,2120,-147,2600,2600,3,3,0
6266,2149,-80,2600,2600,4,4,0
6267,1844,-5,2600,2600,5,6,0
6268,371,21,2600,2600,6,6,0
6269,-1034,-12,-1749,-1749,8,8,0
6271,-1184,-81,-1879,-1879,7,7,0
6272,-1655,-131,-2475,-2475,6,6,0
6273,-1833,-187,-2600,-2600,5,5,0
6274,-1799,-252,-2600,-2600,3,3,0
6275,-1333,-307,-2364,-2364,2,2,0
6276,-148,-324,1945,1945,0,-1,0
6277,1139,-291,2600,2600,-3,-2,0
6278,1694,-243,2600,2600,-1,0,0
6279,2001,-187,2600,2600,0,0,0
6280,2197,-123,2600,2600,2,2,0
6281,2208,-50,2600,2600,4,3,0
6282,1756,21,2600,2600,4,4,0
6283,108,36,2520,2520,6,6,0
6285,-1160,-37,-1892,-1892,8,8,0
6286,-1171,-62,-1884,-1884,7,6,0
6287,-1711,-112,-2553,-2553,6,6,0
6288,-2012,-175,-2600,-2600,5,5,0
6289,-1948,-243,-2600,-2600,3,3,0
6290,-1115,-286,-2105,-2105,1,1,0
6291,392,-280,2600,2600,-1,0,0
6292,1064,-249,2600,2600,-3,-2,0
6293,943,-225,2600,2600,-1,0,0
6294,1157,-192,2600,2600,0,2,0
6295,1372,-148,2600,2600,3,3,0
6296,1127,-98,2600,2600,2,5,0
6297,-195,-86,2017,2017,4,5,0
6298,-1221,-115,-2181,-2181,4,7,0
6300,-2069,-204,-2600,-2600,2,6,0
6301,-2385,-272,-2600,-2600,2,4,0
6302,-2398,-357,-2600,-2600,-2,2,0
6303,-1720,-422,-2600,-2600,-3,1,0
6304,-756,-449,-2122,-2122,-5,-1,0
6305,-417,-463,-1838,-1838,-5,-3,0
6306,-189,-480,-1702,-1702,-7,-4,0
6307,789,-461,2405,2405,-5,-4,0
6308,1578,-413,2600,2600,-7,-4,0
6309,1606,-364,2600,2600,-4,-2,0
6310,1500,-320,2600,2600,-2,-2,0
6311,1459,-274,2600,2600,-1,1,0
6312,1080,-225,2600,2600,1,2,0
6313,-521,-225,-1878,-1878,3,3,0
6315,-2029,-347,-2600,-2600,3,4,0
6316,-2120,-401,-2600,-2600,2,1,0
6317,-2552,-476,-2600,-2600,0,0,0
6318,-2732,-568,-2600,-2600,-1,-3,0
6319,-2141,-650,-2600,-2600,-3,-2,0
6320,-219,-664,-1979,-1979,-4,-5,0
6321,788,-636,2172,2172,-4,-6,0
6322,634,-617,1915,1915,-5,-7,0
6323,727,-606,1989,1989,-4,-5,0
6324,1326,-566,2600,2600,-4,-3,0
6325,1428,-522,2600,2600,-2,-3,0
6326,1265,-475,2600,2600,0,-1,0
6327,728,-434,2265,2265,2,2,0
6329,-2064,-502,-2600,-2600,3,3,0
6330,-2329,-572,-2600,-2600,2,2,0
6331,-2422,-643,-2600,-2600,-1,-1,0
6332,-2617,-720,-2600,-2600,-2,-1,0
6333,-2546,-810,-2600,-2600,-3,-3,0
6334,-1035,-855,-2600,-2600,-5,-4,0
6335,559,-836,1635,1635,-5,-5,0
6336,617,-817,1621,1621,-7,-7,0
6337,555,-811,-1524,-1524,-7,-6,0
6339,1475,-734,2581,2581,-5,-4,0
6340,1349,-690,2478,2478,-3,-4,0
6341,1017,-649,2153,2153,-3,-1,0
6342,380,-625,-1519,-1519,0,0,0
6343,-441,-625,-2436,-2436,1,0,0
6344,-1472,-660,-2600,-2600,-1,1,0
6345,-2231,-726,-2600,-2600,-1,-1,0
6346,-2428,-800,-2600,-2600,-3,-3,0
6347,-2428,-887,-2600,-2600,-4,-3,0
6348,-1360,-940,-2600,-2600,-5,-5,0
6350,619,-909,-1642,-1642,-8,-7,0
6351,475,-903,-1892,-1892,-8,-8,0
6352,946,-885,1620,1620,-8,-8,0
6353,1487,-838,2254,2254,-8,-8,0
6354,1420,-792,2187,2187,-6,-8,0
6355,1215,-753,1962,1962,-7,-6,0
6356,1039,-721,1816,1816,-4,-4,0
6357,861,-691,1671,1671,-3,-4,0
6358,503,-661,-1667,-1667,-2,-2,0
6359,-258,-655,-2531,-2531,-2,-3,0
6360,-1069,-682,-2600,-2600,-2,-2,0
6361,-1649,-730,-2600,-2600,-4,-3,0
6362,-1905,-790,-2600,-2600,-4,-5,0
6364,-855,-897,-2600,-2600,-7,-7,0
6365,542,-880,-1931,-1931,-8,-9,0
6366,978,-847,1548,1548,-9,-9,0
6367,852,-830,-1660,-1660,-9,-10,0
6368,1215,-803,1750,1750,-9,-9,0
6369,1648,-751,2274,2274,-9,-9,0
6370,1569,-700,2208,2208,-8,-8,0
6372,1185,-616,1892,1892,-4,-5,0
6373,813,-578,1533,1533,-4,-4,0
6374,6,-568,-2361,-2361,-3,-3,0
6375,-742,-586,-2600,-2600,-2,-4,0
6376,-1352,-623,-2600,-2600,-3,-3,0
6377,-1850,-676,-2600,-2600,-6,-5,0
6378,-2086,-747,-2600,-2600,-5,-7,0
6379,-1808,-816,-2600,-2600,-8,-7,0
6380,-362,-834,-2600,-2600,-7,-9,0
6381,791,-809,-1764,-1764,-9,-10,0
6382,854,-780,-1754,-1754,-11,-11,0
6384,1258,-738,1680,1680,-9,-10,0
6385,1610,-687,2084,2084,-11,-11,0
6386,1473,-640,1948,1948,-9,-9,0
6387,1307,-600,1793,1793,-7,-9,0
6388,1163,-559,1682,1682,-7,-7,0
6389,794,-524,-1678,-1678,-5,-6,0
6390,172,-512,-2362,-2362,-4,-6,0
6391,-280,-519,-2600,-2600,-5,-6,0
6392,-546,-534,-2600,-2600,-7,-6,0
6393,-889,-557,-2600,-2600,-8,-8,0
6394,-1150,-600,-2600,-2600,-8,-9,0
6396,-7,-649,-2600,-2600,-11,-12,0
6397,1022,-620,-1664,-1664,-11,-12,0
6398,1521,-572,1902,1902,-12,-13,0
6399,1440,-532,1785,1785,-12,-12,0
6400,1505,-494,1880,1880,-10,-11,0
6401,1725,-442,2186,2186,-10,-10,0
6402,1689,-390,2216,2216,-8,-9,0
6403,1552,-336,2161,2161,-6,-7,0
6405,57,-271,-2416,-2416,-3,-5,0
6406,-1193,-305,-2600,-2600,-4,-4,0
6407,-1732,-356,-2600,-2600,-5,-5,0
6408,-1941,-413,-2600,-2600,-6,-7,0
6409,-2153,-482,-2600,-2600,-8,-8,0
6410,-1964,-556,-2600,-2600,-8,-8,0
6411,-437,-579,-2600,-2600,-9,-11,0
6412,717,-556,-1957,-1957,-10,-11,0
6414,658,-522,-2141,-2141,-11,-13,0
6415,1070,-501,-1688,-1688,-12,-12,0
6416,1598,-455,1946,1946,-11,-12,0
6417,1654,-406,2003,2003,-12,-13,0
6418,1607,-361,1980,1980,-10,-11,0
6419,1668,-315,2119,2119,-9,-9,0
6420,1737,-265,2305,2305,-6,-8,0
6421,1680,-204,2333,2333,-7,-8,0
6422,1083,-157,1741,1741,-5,-5,0
6423,-59,-151,-2527,-2527,-3,-4,0
6424,-992,-184,-2600,-2600,-3,-3,0
6426,-1550,-278,-2600,-2600,-6,-5,0
6427,-1636,-334,-2600,-2600,-6,-7,0
6428,-1551,-391,-2600,-2600,-7,-9,0
6429,-1000,-439,-2600,-2600,-8,-9,0
6430,618,-432,-1952,-1952,-9,-10,0
6431,1728,-383,2340,2340,-11,-12,0
6432,1911,-329,2546,2546,-11,-11,0
6434,2369,-214,2600,2600,-7,-7,0
6435,2622,-141,2600,2600,-4,-7,0
6436,2653,-44,2600,2600,-4,-4,0
6437,1493,20,2600,2600,-1,-1,0
6438,-517,10,-2600,-2600,1,-1,0
6439,-1532,-42,-2600,-2600,2,0,0
6440,-1579,-89,-2600,-2600,0,-1,0
6441,-1840,-148,-2600,-2600,-2,-3,0
6443,-1828,-281,-2600,-2600,-5,-6,0
6444,-920,-325,-2600,-2600,-5,-6,0
6445,808,-311,1643,1643,-8,-9,0
6446,1797,-259,2600,2600,-8,-9,0
6447,1923,-201,2600,2600,-8,-9,0
6449,2252,-90,2600,2600,-2,-4,0
6450,2444,-18,2600,2600,-2,-2,0
6451,2243,68,2600,2600,0,-2,0
6452,463,99,1780,1780,1,2,0
6453,-1325,57,-2600,-2600,3,2,0
6454,-1700,2,-2600,-2600,3,2,0
6455,-1668,-46,-2600,-2600,1,1,0
6456,-1867,-105,-2600,-2600,0,-1,0
6458,-1724,-235,-2600,-2600,-4,-4,0
6459,-759,-276,-2600,-2600,-4,-5,0
6460,920,-256,2057,2057,-5,-7,0
6461,1907,-200,2600,2600,-7,-8,0
6462,2091,-140,2600,2600,-5,-6,0
6464,2193,-18,2600,2600,-1,-1,0
6465,2256,57,2600,2600,0,-1,0
6466,1553,124,2600,2600,1,0,0
6467,-292,125,-1900,-1900,3,2,0
6468,-1366,78,-2600,-2600,5,4,0
6469,-1334,36,-2600,-2600,3,2,0
6470,-1484,-1,-2600,-2600,1,1,0
6471,-1885,-61,-2600,-2600,0,-1,0
6473,-1269,-184,-2600,-2600,-4,-4,0
6474,595,-179,1866,1866,-5,-4,0
6475,1902,-123,2600,2600,-5,-7,0
6476,2026,-64,2600,2600,-4,-5,0
6477,2071,-5,2600,2600,-3,-3,0
6479,2248,127,2600,2600,1,1,0
6480,1754,199,2600,2600,2,3,0
6481,-25,215,1654,1654,4,4,0
6482,-1455,169,-2600,-2600,5,5,0
6483,-1739,111,-2600,-2600,5,5,0
6484,-1673,63,-2600,-2600,3,3,0
6485,-1871,6,-2600,-2600,1,0,0
6487,-1634,-124,-2600,-2600,-1,-1,0
6488,-150,-145,-1798,-1798,-3,-4,0
6489,1494,-101,2600,2600,-5,-6,0
6490,1783,-45,2600,2600,-4,-5,0
6492,2146,56,2600,2600,-1,-1,0
6493,2443,127,2600,2600,1,1,0
6494,2416,217,2600,2600,1,1,0
6495,1028,268,2600,2600,4,4,0
6496,-904,244,-2255,-2255,4,5,0
6497,-1515,193,-2600,-2600,7,6,0
6499,-1729,107,-2600,-2600,3,3,0
6500,-2262,38,-2600,-2600,1,1,0
6501,-2284,-41,-2600,-2600,0,0,0
6502,-1585,-108,-2600,-2600,-2,-2,0
6503,368,-110,1911,1911,-3,-4,0
6504,1657,-60,2600,2600,-4,-4,0
6506,1805,43,2600,2600,-2,-3,0
6507,1953,98,2600,2600,1,0,0
6508,2061,158,2600,2600,2,2,0
6509,1864,233,2600,2600,3,2,0
6510,138,256,2031,2031,5,4,0
6512,-1627,151,-2600,-2600,7,6,0
6513,-1543,108,-2600,-2600,4,4,0
6514,-1838,54,-2600,-2600,2,2,0
6515,-2005,-7,-2600,-2600,0,0,0
6516,-1886,-79,-2600,-2600,-1,-2,0
6517,-803,-121,-2437,-2437,-3,-2,0
6518,1107,-97,2600,2600,-4,-5,0
6520,1883,12,2600,2600,-4,-4,0
6521,2134,70,2600,2600,-1,-2,0
6522,2500,142,2600,2600,0,0,0
6523,2537,231,2600,2600,1,2,0
6524,1658,301,2600,2600,4,3,0
6526,-1343,246,-2600,-2600,5,6,0
6527,-1309,207,-2600,-2600,4,4,0
6528,-1471,165,-2600,-2600,3,4,0
6529,-1623,116,-2600,-2600,0,0,0
6530,-1608,66,-2600,-2600,-1,0,0
6532,-86,-13,-1583,-1583,-4,-4,0
6533,1776,38,2600,2600,-5,-5,0
6534,2179,103,2600,2600,-6,-5,0
6535,2142,161,2600,2600,-2,-3,0
6536,2420,230,2600,2600,-2,-1,0
6537,2563,307,2600,2600,1,1,0
6539,622,429,2600,2600,3,3,0
6540,-999,395,-2215,-2215,4,5,0
6541,-1135,356,-2307,-2307,6,6,0
6542,-1076,329,-2201,-2201,4,5,0
6544,-1974,229,-2600,-2600,1,2,0
6545,-1938,160,-2600,-2600,0,0,0
6546,-1329,101,-2600,-2600,-1,-2,0
6547,384,101,2162,2162,-3,-2,0
6548,1524,147,2600,2600,-3,-4,0
6550,1708,239,2600,2600,0,0,0
6551,1934,294,2600,2600,1,1,0
6552,2048,363,2600,2600,3,3,0
6553,1273,421,2600,2600,3,3,0
6554,-788,402,-1845,-1845,5,5,0
6555,-1550,350,-2600,-2600,7,7,0
6557,-1584,264,-2600,-2600,3,3,0
6558,-2011,202,-2600,-2600,1,1,0
6559,-2024,132,-2600,-2600,-1,-1,0
6560,-1404,70,-2600,-2600,-2,-2,0
6562,1910,127,2600,2600,-5,-5,0
6563,2208,194,2600,2600,-4,-5,0
6564,2315,258,2600,2600,-3,-2,0
6565,2554,331,2600,2600,0,-1,0
6567,2233,500,2600,2600,2,1,0
6568,418,526,2578,2578,4,3,0
6569,-870,495,-1892,-1892,6,5,0
6570,-985,460,-1964,-1964,6,6,0
6571,-999,440,-1916,-1916,7,5,0
6572,-1694,394,-2600,-2600,4,4,0
6574,-1982,261,-2600,-2600,1,0,0
6575,-1658,196,-2600,-2600,0,0,0
6576,-623,160,-1862,-1862,-1,-3,0
6577,892,180,2600,2600,-3,-4,0
6578,1702,230,2600,2600,-3,-4,0
6580,2091,341,2600,2600,0,-1,0
6581,2292,405,2600,2600,2,1,0
6582,2388,488,2600,2600,3,3,0
6583,1408,550,2600,2600,3,3,0
6584,-649,533,-1524,-1524,6,5,0
6585,-1327,487,-2302,-2302,6,5,0
6586,-1199,449,-2107,-2107,6,6,0
6588,-1480,366,-2507,-2507,2,2,0
6589,-1498,319,-2589,-2589,2,2,0
6590,-1408,269,-2591,-2591,0,-1,0
6591,-905,225,-2113,-2113,-2,-2,0
6592,672,229,2600,2600,-3,-4,0
6594,2234,353,2600,2600,-2,-3,0
6595,2281,417,2600,2600,0,0,0
6596,2364,485,2600,2600,2,1,0
6597,2356,568,2600,2600,3,2,0
6598,1183,620,2600,2600,4,3,0
6599,-651,598,1562,1562,6,5,0
6600,-968,562,-1755,-1755,7,6,0
6601,-823,544,-1525,-1525,6,6,0
6602,-1308,513,-2076,-2076,7,5,0
6603,-1860,453,-2600,-2600,5,4,0
6604,-1811,395,-2600,-2600,3,4,0
6606,-1192,283,-2238,-2238,0,-1,0
6607,-128,264,1935,1935,-1,-2,0
6608,1206,293,2600,2600,-2,-3,0
6609,1900,349,2600,2600,-1,-3,0
6610,2103,407,2600,2600,1,0,0
6611,2292,472,2600,2600,2,1,0
6613,1657,619,2600,2600,4,3,0
6614,-283,614,2120,2120,6,6,0
6615,-1113,575,-1828,-1828,7,6,0
6616,-944,546,-1560,-1560,7,8,0
6617,-1106,522,-1729,-1729,7,5,0
6618,-1720,468,-2477,-2477,6,6,0
6619,-1782,410,-2590,-2590,5,5,0
6620,-1666,355,-2551,-2551,2,2,0
6621,-1418,300,-2355,-2355,2,1,0
6623,614,267,2600,2600,-2,-2,0
6624,1786,319,2600,2600,-1,-2,0
6625,2145,382,2600,2600,0,0,0
6626,2229,445,2600,2600,3,2,0
6627,2353,519,2600,2600,4,3,0
6628,1894,592,2600,2600,4,4,0
6629,96,605,2600,2600,5,5,0
6630,-1059,566,-1676,-1676,8,8,0
6631,-954,534,1501,1501,8,7,0
6632,-976,515,1536,1536,8,8,0
6633,-1733,465,-2353,-2353,8,8,0
6635,-1967,334,-2600,-2600,7,6,0
6636,-1840,275,-2600,-2600,4,4,0
6637,-1686,211,-2581,-2581,2,1,0
6638,-1035,162,-1939,-1939,0,0,0
6639,354,159,2600,2600,-1,-1,0
6640,1642,206,2600,2600,-2,-3,0
6641,2126,267,2600,2600,0,0,0
6642,2334,333,2600,2600,2,1,0
6643,2527,407,2600,2600,4,3,0
6644,2489,496,2600,2600,4,4,0
6646,-611,527,1853,1853,7,6,0
6647,-925,493,1538,1538,8,8,0
6648,-803,476,1746,1746,8,8,0
6649,-1289,444,-1791,-1791,9,8,0
6650,-1834,384,-2447,-2447,8,8,0
6651,-1775,326,-2404,-2404,7,7,0
6652,-1636,274,-2303,-2303,5,5,0
6653,-1554,222,-2298,-2298,4,3,0
6655,-435,140,1826,1826,1,1,0
6656,928,162,2600,2600,0,-1,0
6657,1642,210,2600,2600,0,0,0
6658,1846,264,2600,2600,1,2,0
6659,1912,318,2600,2600,4,4,0
6660,2003,380,2600,2600,5,4,0
6661,1599,445,2600,2600,6,6,0
6662,-57,453,2580,2580,7,7,0
6663,-1097,415,-1625,-1625,8,8,0
6665,-1059,358,1501,1501,9,8,0
6666,-1645,308,-2203,-2203,8,8,0
6667,-1808,248,-2426,-2426,7,8,0
6668,-1636,194,-2285,-2285,6,5,0
6669,-1459,144,-2151,-2151,4,5,0
6670,-1207,97,-1960,-1960,3,2,0
6671,-604,64,1659,1659,1,2,0
6672,488,71,2600,2600,2,1,0
6673,1409,109,2600,2600,1,1,0
6674,1756,160,2600,2600,3,1,0
6676,1828,282,2600,2600,5,5,0
6677,883,325,2600,2600,7,6,0
6678,-734,300,1757,1757,8,8,0
6679,-1136,260,-1689,-1689,9,8,0
6680,-1055,234,-1562,-1562,8,8,0
6681,-1456,200,-2039,-2039,8,7,0
6682,-1963,137,-2600,-2600,7,6,0
6683,-1928,74,-2600,-2600,7,6,0
6684,-1778,12,-2600,-2600,4,3,0
6685,-1355,-42,-2262,-2262,1,2,0
6687,1189,-27,2600,2600,-1,-2,0
6688,1690,20,2600,2600,0,0,0
6689,1915,73,2600,2600,3,2,0
6690,2125,133,2600,2600,3,3,0
6691,2226,211,2600,2600,5,4,0
6692,1448,272,2600,2600,5,6,0
6693,-314,269,2169,2169,8,6,0
6694,-1188,227,-1837,-1837,8,8,0
6695,-1114,193,-1712,-1712,8,8,0
6696,-1229,166,-1827,-1827,8,7,0
6697,-1785,110,-2516,-2516,7,7,0
6699,-1809,-10,-2600,-2600,4,4,0
6700,-1441,-69,-2400,-2400,2,1,0
6701,-262,-92,1891,1891,0,-1,0
6702,1200,-61,2600,2600,-1,-3,0
6703,1836,-7,2600,2600,-1,-1,0
6704,2068,46,2600,2600,0,-1,0
6705,2417,116,2600,2600,3,1,0
6706,2492,194,2600,2600,4,2,0
6708,790,315,2600,2600,6,5,0
6709,-673,292,1727,1727,7,6,0
6710,-895,260,1523,1523,9,7,0
6711,-842,243,1648,1648,8,8,0
6712,-1364,210,-1924,-1924,10,8,0
6713,-1891,149,-2570,-2570,8,7,0
6714,-1879,90,-2595,-2595,7,6,0
6715,-1809,32,-2590,-2590,5,4,0
6716,-1673,-27,-2525,-2525,4,3,0
6717,-1195,-79,-2084,-2084,1,1,0
6719,1232,-59,2600,2600,0,-2,0
6720,1834,-7,2600,2600,0,-1,0
6721,2137,53,2600,2600,1,1,0
6722,2282,119,2600,2600,4,2,0
6723,2274,198,2600,2600,4,4,0
6724,1407,257,2600,2600,6,4,0
6725,-310,254,2180,2180,6,7,0
6726,-965,219,-1549,-1549,9,7,0
6727,-881,198,1618,1618,9,8,0
6728,-1179,171,-1712,-1712,8,7,0
6730,-1803,58,-2523,-2523,6,5,0
6731,-1693,2,-2435,-2435,6,6,0
6732,-1500,-52,-2316,-2316,3,2,0
6733,-1016,-96,-1848,-1848,2,1,0
6734,49,-106,2340,2340,1,0,0
6735,1166,-72,2600,2600,0,-1,0
6736,1555,-27,2600,2600,2,0,0
6737,1684,21,2600,2600,3,3,0
6738,1758,71,2600,2600,5,4,0
6739,1763,135,2600,2600,5,4,0
6740,855,178,2600,2600,7,6,0
6741,-765,160,1696,1696,8,7,0
6742,-1377,113,-1999,-1999,9,8,0
6744,-1542,40,-2166,-2166,7,7,0
6745,-2067,-22,-2600,-2600,7,6,0
6746,-2119,-90,-2600,-2600,5,5,0
6747,-1913,-162,-2600,-2600,3,2,0
6748,-910,-205,-1788,-1788,1,1,0
6749,621,-194,2600,2600,0,-1,0
6750,1397,-151,2600,2600,0,-1,0
6751,1491,-110,2600,2600,1,0,0
6752,1680,-62,2600,2600,3,2,0
6753,1807,-11,2600,2600,4,3,0
6754,1867,56,2600,2600,6,4,0
